question_id,difficulty,category,iteration,is_correct,compile_error,execution_error,concept_sql,compiled_sql,gold_sql,question,latency_ms,prompt_chars,substitutions
91,simple,unlabeled,0,False,,,"SELECT 
    AVG(district.unemployment_rate_1995) AS avg_unemployment_1995,
    AVG(district.unemployment_rate_1996) AS avg_unemployment_1996
FROM district
HAVING avg_unemployment_1995 > avg_unemployment_1996 OR avg_unemployment_1995 < avg_unemployment_1996","SELECT 
    AVG(district.A12) AS avg_unemployment_1995,
    AVG(district.A13) AS avg_unemployment_1996
FROM district
HAVING avg_unemployment_1995 > avg_unemployment_1996 OR avg_unemployment_1995 < avg_unemployment_1996","SELECT DISTINCT IIF(AVG(A13) > AVG(A12), '1996', '1995') FROM district","The average unemployment ratio of 1995 and 1996, which one has higher percentage?",1291,11682,DIM district.unemployment_rate_1995 -> district.A12 | DIM district.unemployment_rate_1996 -> district.A13
91,simple,unlabeled,1,False,,"Generated SQL error: Execution failed on sql 'SELECT 
   CASE 
      WHEN unemployment_rate_1995 > unemployment_rate_1996 THEN '1995'
      WHEN unemployment_rate_1996 > unemployment_rate_1995 THEN '1996'
      ELSE 'Equal'
   END AS higher_percentage
FROM district
LIMIT 1': no such column: unemployment_rate_1995","SELECT 
   CASE 
      WHEN unemployment_rate_1995 > unemployment_rate_1996 THEN '1995'
      WHEN unemployment_rate_1996 > unemployment_rate_1995 THEN '1996'
      ELSE 'Equal'
   END AS higher_percentage
FROM district
LIMIT 1","SELECT 
   CASE 
      WHEN unemployment_rate_1995 > unemployment_rate_1996 THEN '1995'
      WHEN unemployment_rate_1996 > unemployment_rate_1995 THEN '1996'
      ELSE 'Equal'
   END AS higher_percentage
FROM district
LIMIT 1","SELECT DISTINCT IIF(AVG(A13) > AVG(A12), '1996', '1995') FROM district","The average unemployment ratio of 1995 and 1996, which one has higher percentage?",1094,11682,
91,simple,unlabeled,2,False,,,"SELECT 
  AVG(district.unemployment_rate_1995) AS avg_unemployment_1995,
  AVG(district.unemployment_rate_1996) AS avg_unemployment_1996
FROM district
GROUP BY district.district_id
ORDER BY avg_unemployment_1995, avg_unemployment_1996 DESC
LIMIT 1;","SELECT 
  AVG(district.A12) AS avg_unemployment_1995,
  AVG(district.A13) AS avg_unemployment_1996
FROM district
GROUP BY district.district_id
ORDER BY avg_unemployment_1995, avg_unemployment_1996 DESC
LIMIT 1;","SELECT DISTINCT IIF(AVG(A13) > AVG(A12), '1996', '1995') FROM district","The average unemployment ratio of 1995 and 1996, which one has higher percentage?",1147,11682,DIM district.unemployment_rate_1995 -> district.A12 | DIM district.unemployment_rate_1996 -> district.A13 | DIM district.district_id -> district.district_id (no-op: concept name equals raw column)
91,simple,unlabeled,3,False,,"Generated SQL error: Execution failed on sql 'SELECT 
    CASE 
        WHEN AVG(district.A12) > AVG(district.A13) 
        THEN '1995' 
        ELSE '1996' 
    END AS higher_unemployment_year,
    GREATEST(AVG(district.A12), AVG(district.A13)) AS higher_percentage
FROM district': no such function: GREATEST","SELECT 
    CASE 
        WHEN AVG(district.unemployment_rate_1995) > AVG(district.unemployment_rate_1996) 
        THEN '1995' 
        ELSE '1996' 
    END AS higher_unemployment_year,
    GREATEST(AVG(district.unemployment_rate_1995), AVG(district.unemployment_rate_1996)) AS higher_percentage
FROM district","SELECT 
    CASE 
        WHEN AVG(district.A12) > AVG(district.A13) 
        THEN '1995' 
        ELSE '1996' 
    END AS higher_unemployment_year,
    GREATEST(AVG(district.A12), AVG(district.A13)) AS higher_percentage
FROM district","SELECT DISTINCT IIF(AVG(A13) > AVG(A12), '1996', '1995') FROM district","The average unemployment ratio of 1995 and 1996, which one has higher percentage?",1206,11682,DIM district.unemployment_rate_1995 -> district.A12 | DIM district.unemployment_rate_1996 -> district.A13
91,simple,unlabeled,4,False,,"Generated SQL error: Execution failed on sql 'SELECT 
    CASE 
        WHEN AVG(district.A12) > AVG(district.A13) THEN '1995'
        ELSE '1996'
    END AS higher_year,
    GREATEST(AVG(district.A12), AVG(district.A13)) AS higher_percentage
FROM district': no such function: GREATEST","SELECT 
    CASE 
        WHEN AVG(district.unemployment_rate_1995) > AVG(district.unemployment_rate_1996) THEN '1995'
        ELSE '1996'
    END AS higher_year,
    GREATEST(AVG(district.unemployment_rate_1995), AVG(district.unemployment_rate_1996)) AS higher_percentage
FROM district","SELECT 
    CASE 
        WHEN AVG(district.A12) > AVG(district.A13) THEN '1995'
        ELSE '1996'
    END AS higher_year,
    GREATEST(AVG(district.A12), AVG(district.A13)) AS higher_percentage
FROM district","SELECT DISTINCT IIF(AVG(A13) > AVG(A12), '1996', '1995') FROM district","The average unemployment ratio of 1995 and 1996, which one has higher percentage?",1763,11682,DIM district.unemployment_rate_1995 -> district.A12 | DIM district.unemployment_rate_1996 -> district.A13
92,simple,unlabeled,0,False,"Invalid SQL: the join hint 'district.district_link' does not correspond to any defined relationship between the cubes involved. Check that you're joining cubes that actually have a relationship defined (see 'Can be joined to' for each cube in the schema above), and that the join hint is written as JOIN <target_cube> ON <cube_already_in_your_query>.<target_cube>_link -- the cube name immediately before '_link' must be the cube you are newly joining TO (matching the name right after JOIN), not the cube already in scope.",,"SELECT COUNT(DISTINCT district.district_id)
   FROM district
   JOIN client ON district.district_link
   WHERE client.gender = 'F'
   GROUP BY district.district_id
   HAVING district.avg_salary_mean > 6000 AND district.avg_salary_mean < 10000",,SELECT COUNT(DISTINCT T2.district_id)  FROM client AS T1 INNER JOIN district AS T2 ON T1.district_id = T2.district_id WHERE T1.gender = 'F' AND T2.A11 BETWEEN 6000 AND 10000,List out the no. of districts that have female average salary is more than 6000 but less than 10000?,1140,11685,JOIN link UNRESOLVED for 'client': link token 'district.district_link' does not reference 'client' on either side -- left unchanged
92,simple,unlabeled,1,False,"Invalid SQL: the join hint 'district.district_link' does not correspond to any defined relationship between the cubes involved. Check that you're joining cubes that actually have a relationship defined (see 'Can be joined to' for each cube in the schema above), and that the join hint is written as JOIN <target_cube> ON <cube_already_in_your_query>.<target_cube>_link -- the cube name immediately before '_link' must be the cube you are newly joining TO (matching the name right after JOIN), not the cube already in scope.",,"SELECT COUNT(DISTINCT district.district_id)
   FROM district
   JOIN client ON district.district_link
   WHERE client.gender = 'F' 
   GROUP BY district.district_id
   HAVING AVG(client.avg_salary) > 6000 AND AVG(client.avg_salary) < 10000",,SELECT COUNT(DISTINCT T2.district_id)  FROM client AS T1 INNER JOIN district AS T2 ON T1.district_id = T2.district_id WHERE T1.gender = 'F' AND T2.A11 BETWEEN 6000 AND 10000,List out the no. of districts that have female average salary is more than 6000 but less than 10000?,1066,11685,JOIN link UNRESOLVED for 'client': link token 'district.district_link' does not reference 'client' on either side -- left unchanged
92,simple,unlabeled,2,False,"Invalid SQL: the join hint 'district.district_link' does not correspond to any defined relationship between the cubes involved. Check that you're joining cubes that actually have a relationship defined (see 'Can be joined to' for each cube in the schema above), and that the join hint is written as JOIN <target_cube> ON <cube_already_in_your_query>.<target_cube>_link -- the cube name immediately before '_link' must be the cube you are newly joining TO (matching the name right after JOIN), not the cube already in scope.",,"SELECT COUNT(DISTINCT district.district_id)
   FROM district
   JOIN client ON district.district_link
   WHERE client.gender = 'F' 
   GROUP BY district.district_id
   HAVING AVG(client.avg_salary) > 6000 AND AVG(client.avg_salary) < 10000",,SELECT COUNT(DISTINCT T2.district_id)  FROM client AS T1 INNER JOIN district AS T2 ON T1.district_id = T2.district_id WHERE T1.gender = 'F' AND T2.A11 BETWEEN 6000 AND 10000,List out the no. of districts that have female average salary is more than 6000 but less than 10000?,1104,11685,JOIN link UNRESOLVED for 'client': link token 'district.district_link' does not reference 'client' on either side -- left unchanged
92,simple,unlabeled,3,False,,"Generated SQL error: Execution failed on sql 'SELECT COUNT(DISTINCT district.district_id)
   FROM district
   JOIN client ON client.district_id = district.district_id WHERE client.gender = 'F'
   GROUP BY district.district_id
   HAVING AVG(client.avg_salary) > 6000 AND AVG(client.avg_salary) < 10000': no such column: client.avg_salary","SELECT COUNT(DISTINCT district.district_id)
   FROM district
   JOIN client ON client.district_link
   WHERE client.gender = 'F'
   GROUP BY district.district_id
   HAVING AVG(client.avg_salary) > 6000 AND AVG(client.avg_salary) < 10000","SELECT COUNT(DISTINCT district.district_id)
   FROM district
   JOIN client ON client.district_id = district.district_id WHERE client.gender = 'F'
   GROUP BY district.district_id
   HAVING AVG(client.avg_salary) > 6000 AND AVG(client.avg_salary) < 10000",SELECT COUNT(DISTINCT T2.district_id)  FROM client AS T1 INNER JOIN district AS T2 ON T1.district_id = T2.district_id WHERE T1.gender = 'F' AND T2.A11 BETWEEN 6000 AND 10000,List out the no. of districts that have female average salary is more than 6000 but less than 10000?,1101,11685,JOIN link client.district -> ON client.district_id = district.district_id | DIM district.district_id -> district.district_id (no-op: concept name equals raw column) | DIM client.gender -> client.gender (no-op: concept name equals raw column)
92,simple,unlabeled,4,False,"Invalid SQL: the join hint 'district.district_link' does not correspond to any defined relationship between the cubes involved. Check that you're joining cubes that actually have a relationship defined (see 'Can be joined to' for each cube in the schema above), and that the join hint is written as JOIN <target_cube> ON <cube_already_in_your_query>.<target_cube>_link -- the cube name immediately before '_link' must be the cube you are newly joining TO (matching the name right after JOIN), not the cube already in scope.",,"SELECT COUNT(DISTINCT district.district_id)
   FROM district
   JOIN client ON district.district_link
   WHERE client.gender = 'F'
   GROUP BY district.district_id
   HAVING AVG(district.avg_salary) > 6000 AND AVG(district.avg_salary) < 10000",,SELECT COUNT(DISTINCT T2.district_id)  FROM client AS T1 INNER JOIN district AS T2 ON T1.district_id = T2.district_id WHERE T1.gender = 'F' AND T2.A11 BETWEEN 6000 AND 10000,List out the no. of districts that have female average salary is more than 6000 but less than 10000?,1144,11685,JOIN link UNRESOLVED for 'client': link token 'district.district_link' does not reference 'client' on either side -- left unchanged
93,moderate,unlabeled,0,False,,,"SELECT COUNT(DISTINCT client.client_id)
   FROM client
   JOIN district ON client.district_link
   WHERE client.gender = 'M' AND district.region = 'North Bohemia' AND district.avg_salary > 8000","SELECT COUNT(DISTINCT client.client_id)
   FROM client
   JOIN district ON client.district_id = district.district_id WHERE client.gender = 'M' AND district.A3 = 'North Bohemia' AND district.A11 > 8000",SELECT COUNT(T1.client_id) FROM client AS T1 INNER JOIN district AS T2 ON T1.district_id = T2.district_id WHERE T1.gender = 'M' AND T2.A3 = 'north Bohemia' AND T2.A11 > 8000,How many male customers who are living in North Bohemia have average salary greater than 8000?,1051,11625,JOIN link client.district -> ON client.district_id = district.district_id | DIM district.district_id -> district.district_id (no-op: concept name equals raw column) | DIM district.avg_salary -> district.A11 | DIM client.client_id -> client.client_id (no-op: concept name equals raw column) | DIM district.region -> district.A3 | DIM client.gender -> client.gender (no-op: concept name equals raw column)
93,moderate,unlabeled,1,False,,,"SELECT COUNT(DISTINCT client.client_id)
   FROM client
   JOIN district ON client.district_link
   WHERE client.gender = 'M' AND district.region = 'North Bohemia' AND district.avg_salary > 8000","SELECT COUNT(DISTINCT client.client_id)
   FROM client
   JOIN district ON client.district_id = district.district_id WHERE client.gender = 'M' AND district.A3 = 'North Bohemia' AND district.A11 > 8000",SELECT COUNT(T1.client_id) FROM client AS T1 INNER JOIN district AS T2 ON T1.district_id = T2.district_id WHERE T1.gender = 'M' AND T2.A3 = 'north Bohemia' AND T2.A11 > 8000,How many male customers who are living in North Bohemia have average salary greater than 8000?,1057,11625,JOIN link client.district -> ON client.district_id = district.district_id | DIM district.district_id -> district.district_id (no-op: concept name equals raw column) | DIM district.avg_salary -> district.A11 | DIM client.client_id -> client.client_id (no-op: concept name equals raw column) | DIM district.region -> district.A3 | DIM client.gender -> client.gender (no-op: concept name equals raw column)
93,moderate,unlabeled,2,False,,,"SELECT COUNT(DISTINCT client.client_id)
   FROM client
   JOIN district ON client.district_link
   WHERE client.gender = 'M' AND district.region = 'North Bohemia' AND district.avg_salary > 8000","SELECT COUNT(DISTINCT client.client_id)
   FROM client
   JOIN district ON client.district_id = district.district_id WHERE client.gender = 'M' AND district.A3 = 'North Bohemia' AND district.A11 > 8000",SELECT COUNT(T1.client_id) FROM client AS T1 INNER JOIN district AS T2 ON T1.district_id = T2.district_id WHERE T1.gender = 'M' AND T2.A3 = 'north Bohemia' AND T2.A11 > 8000,How many male customers who are living in North Bohemia have average salary greater than 8000?,2505,11625,JOIN link client.district -> ON client.district_id = district.district_id | DIM district.district_id -> district.district_id (no-op: concept name equals raw column) | DIM district.avg_salary -> district.A11 | DIM client.client_id -> client.client_id (no-op: concept name equals raw column) | DIM district.region -> district.A3 | DIM client.gender -> client.gender (no-op: concept name equals raw column)
93,moderate,unlabeled,3,False,,,"SELECT COUNT(DISTINCT client.client_id)
   FROM client
   JOIN district ON client.district_link
   WHERE client.gender = 'M' AND district.region = 'North Bohemia' AND district.avg_salary > 8000","SELECT COUNT(DISTINCT client.client_id)
   FROM client
   JOIN district ON client.district_id = district.district_id WHERE client.gender = 'M' AND district.A3 = 'North Bohemia' AND district.A11 > 8000",SELECT COUNT(T1.client_id) FROM client AS T1 INNER JOIN district AS T2 ON T1.district_id = T2.district_id WHERE T1.gender = 'M' AND T2.A3 = 'north Bohemia' AND T2.A11 > 8000,How many male customers who are living in North Bohemia have average salary greater than 8000?,1157,11625,JOIN link client.district -> ON client.district_id = district.district_id | DIM district.district_id -> district.district_id (no-op: concept name equals raw column) | DIM district.avg_salary -> district.A11 | DIM client.client_id -> client.client_id (no-op: concept name equals raw column) | DIM district.region -> district.A3 | DIM client.gender -> client.gender (no-op: concept name equals raw column)
93,moderate,unlabeled,4,False,,,"SELECT COUNT(DISTINCT client.client_id)
   FROM client
   JOIN district ON client.district_link
   WHERE client.gender = 'M' AND district.region = 'North Bohemia' AND district.avg_salary > 8000","SELECT COUNT(DISTINCT client.client_id)
   FROM client
   JOIN district ON client.district_id = district.district_id WHERE client.gender = 'M' AND district.A3 = 'North Bohemia' AND district.A11 > 8000",SELECT COUNT(T1.client_id) FROM client AS T1 INNER JOIN district AS T2 ON T1.district_id = T2.district_id WHERE T1.gender = 'M' AND T2.A3 = 'north Bohemia' AND T2.A11 > 8000,How many male customers who are living in North Bohemia have average salary greater than 8000?,1013,11625,JOIN link client.district -> ON client.district_id = district.district_id | DIM district.district_id -> district.district_id (no-op: concept name equals raw column) | DIM district.avg_salary -> district.A11 | DIM client.client_id -> client.client_id (no-op: concept name equals raw column) | DIM district.region -> district.A3 | DIM client.gender -> client.gender (no-op: concept name equals raw column)
94,challenging,unlabeled,0,False,"Invalid SQL: the join hint 'disp.client_link' does not correspond to any defined relationship between the cubes involved. Check that you're joining cubes that actually have a relationship defined (see 'Can be joined to' for each cube in the schema above), and that the join hint is written as JOIN <target_cube> ON <cube_already_in_your_query>.<target_cube>_link -- the cube name immediately before '_link' must be the cube you are newly joining TO (matching the name right after JOIN), not the cube already in scope.",,"SELECT MIN(district.avg_salary) AS lowest_avg_salary, MAX(district.avg_salary) AS highest_avg_salary, (MAX(district.avg_salary) - MIN(district.avg_salary)) AS salary_gap
FROM client
JOIN disp ON client.client_id = disp.client_link
JOIN account ON disp.account_link
JOIN district ON account.district_link
WHERE client.gender = 'F'
GROUP BY client.client_id
HAVING client.birth_date = (SELECT MIN(client.birth_date) FROM client WHERE client.gender = 'F' AND client.client_id IN (SELECT disp.client_link FROM disp JOIN account ON disp.account_link = account.account_id));",,"SELECT T1.account_id , ( SELECT MAX(A11) - MIN(A11) FROM district ) FROM account AS T1 INNER JOIN district AS T2 ON T1.district_id = T2.district_id INNER JOIN disp AS T3 ON T1.account_id = T3.account_id INNER JOIN client AS T4 ON T3.client_id = T4.client_id WHERE T2.district_id = ( SELECT district_id FROM client WHERE gender = 'F' ORDER BY birth_date ASC LIMIT 1 ) ORDER BY T2.A11 DESC LIMIT 1","List out the account numbers of female clients who are oldest and has lowest average salary, calculate the gap between this lowest average salary with the highest average salary?",1935,11709,JOIN link disp.client -> ON disp.client_id = client.client_id | JOIN link disp.account -> ON disp.account_id = account.account_id | JOIN link account.district -> ON account.district_id = district.district_id | JOIN link disp.account -> ON disp.account_id = account.account_id
